Category,Date,Review Text,Score,Year,New Score
Ireland,2023-08-01,Overall good experience,5.0,2023,2
Ireland,2023-08-01,Train adventure with bikes!!,5.0,2023,2
Ireland,2023-08-01,Useless booking system,1.0,2023,0
Ireland,2023-07-01,Irish Rail: You have the technology so USE IT.,1.0,2023,2
Ireland,2023-07-01,Keep creeps off the trains and stop packing so much people on,1.0,2023,0
Ireland,2023-07-01,I don’t like society hun,1.0,2023,2
Ireland,2023-07-01,Racial Abuse and Aggressive Behavior,1.0,2023,0
Ireland,2023-07-01,No catering service in first class from Killarney to Dublin- not even water!,1.0,2023,0
Ireland,2023-07-01,Helpful staff,5.0,2023,2
Ireland,2023-06-01,"Travel was fine, but areas need work.",3.0,2023,1
Ireland,2023-07-01,Hot and overcrowded carriages are the norm. Avoid traveling Mondays and Fridays.,1.0,2023,0
Ireland,2023-07-01,Absolutely horrendous,1.0,2023,0
Ireland,2023-06-01,Across country with no toilets!,3.0,2023,1
Ireland,2023-06-01,Irish rail is a disgrace,1.0,2023,0
Ireland,2023-06-01,The worst rail system in Europe,1.0,2023,0
Ireland,2023-05-01,Fabulous,5.0,2023,2
Ireland,2023-05-01,Ripoff - limited ability to change booking - no open booking,1.0,2023,0
Ireland,2023-05-01,Great Service,5.0,2023,2
Ireland,2023-05-01,Me’h Rail System,3.0,2023,2
Ireland,2023-05-01,Forgot how good to travel by train,5.0,2023,2
Ireland,2023-04-01,Irish rail on board catering wont accept cash,1.0,2023,0
Ireland,2023-04-01,Excellent Station,5.0,2023,2
Ireland,2023-04-01,Worst Wi-Fi - A determining factor in not taking train again,1.0,2023,0
Ireland,2023-04-01,I had never experienced such passionate rage until taking a train to Tipperary.,1.0,2023,0
Ireland,2023-03-01,Great service. And good value.,5.0,2023,2
Ireland,2023-03-01,Cont8nues to disappoint,1.0,2023,0
Ireland,2023-03-01,Ireland at its best for a hundred euro return,1.0,2023,2
Ireland,2022-08-01,Great value service,5.0,2022,2
Ireland,2023-01-01,Disgraceful,1.0,2023,0
Ireland,2023-01-01,"On time, clean and helpful staff",5.0,2023,2
Ireland,2022-12-01,Worst train ride EVER,1.0,2022,0
Ireland,2022-08-01,Avoid like the plague. Take the bus,1.0,2022,0
Ireland,2022-11-01,Never again on Train,1.0,2022,0
Ireland,2022-11-01,"Late, as always.",1.0,2022,0
Ireland,2022-11-01,Rude,1.0,2022,0
Ireland,2022-10-01,EXCELLENT SERVICE,5.0,2022,2
Ireland,2022-09-01,Wallet-friendly way to travel,5.0,2022,2
Ireland,2022-09-01,The worst!,1.0,2022,0
Ireland,2022-09-01,Get the bus,3.0,2022,2
Ireland,2022-09-01,Our Travels Were Almost Perfect,5.0,2022,2
Ireland,2022-08-01,No free WiFi available at Connolly station,1.0,2022,0
Ireland,2022-07-01,Obnoxious staff,1.0,2022,0
Ireland,2022-07-01,Needed an adult supervisor,3.0,2022,1
Ireland,2022-06-01,Stag parties!,1.0,2022,0
Ireland,2022-05-01,The good news is that we were on time at both ends,1.0,2022,1
Ireland,2022-06-01,Inconsistent service,1.0,2022,2
Ireland,2022-06-01,Service Standards Rapidly Decreasing,1.0,2022,0
Ireland,2022-05-01,Rotten train bathroom,1.0,2022,0
Ireland,2022-06-01,When is a train not a train?,1.0,2022,2
Ireland,2022-06-01,On time and comfortable but...,3.0,2022,2
Ireland,2022-05-01,Some areas in need of cleaning,3.0,2022,1
Ireland,2022-05-01,A national disgrace,1.0,2022,0
Ireland,2022-05-01,Booking,1.0,2022,0
Ireland,2022-05-01,Poor public transport system in Ireland,1.0,2022,2
Ireland,2022-04-01,Good but ripped off a little,3.0,2022,2
Ireland,2022-03-01,Dublin to Waterford and return,1.0,2022,2
Ireland,2022-01-01,Extremely good customer service,5.0,2022,2
Ireland,2022-01-01,Irish rail site,1.0,2022,2
Ireland,2021-12-01,Terrible service,1.0,2021,0
Ireland,2021-11-01,"Punctual, Comfy, relaxing",5.0,2021,2
Ireland,2021-11-01,Very very poor and unreliable wifi,1.0,2021,0
Ireland,2021-11-01,Very poor,1.0,2021,0
Ireland,2021-10-01,Most unpleasant,1.0,2021,0
Ireland,2021-10-01,Conductor from Dublin to Cork was so intimidating.,1.0,2021,0
Ireland,2021-10-01,50/50,1.0,2021,2
Ireland,2021-10-01,Fantastic customer service provided at the last minute.,5.0,2021,2
Ireland,2021-10-01,V. Good,5.0,2021,2
Ireland,2021-10-01,Great staff & service,5.0,2021,2
Ireland,2021-09-01,Relaxing and great option,5.0,2021,2
Ireland,2021-07-01,Disappointing travel,1.0,2021,2
Ireland,2021-07-01,Very dissatisfied,1.0,2021,2
Ireland,2021-07-01,Horrendous website,1.0,2021,0
Ireland,2021-07-01,On time and reliable,5.0,2021,2
Ireland,2021-07-01,Need improvements,3.0,2021,1
Ireland,2021-06-01,Average,1.0,2021,2
Ireland,2021-02-01,Helpful Staff,5.0,2021,2
Ireland,2020-10-01,Worth every penny and great option for traveling across Ireland,5.0,2020,2
Ireland,2020-09-01,Comfortable journey - Travelling in style,5.0,2020,2
Ireland,2020-06-01,Hell on a track (if it shows),1.0,2020,0
Ireland,2020-03-01,No Trolley/Shop,1.0,2020,0
Ireland,2020-03-01,when you get a seat its very good.,3.0,2020,2
Ireland,2020-03-01,Good way to get around Ireland,3.0,2020,2
Ireland,2019-12-01,Dirty Seats.,3.0,2019,0
Ireland,2020-02-01,Need to Work on the Small Things,3.0,2020,1
Ireland,2020-01-01,Disgusting,1.0,2020,0
Ireland,2020-02-01,Revamp needed,1.0,2020,2
Ireland,2020-02-01,Robbery,1.0,2020,0
Ireland,2020-02-01,Terrible staff attitude,1.0,2020,0
Ireland,2020-01-01,Join us in the 21st century,1.0,2020,1
Ireland,2019-09-01,Ok service,3.0,2019,1
Ireland,2019-12-01,Simply terrible service,1.0,2019,0
Ireland,2019-10-01,No Refunds under any circumstances,1.0,2019,0
Ireland,2019-12-01,"Poor service, high price",1.0,2019,0
Ireland,2019-11-01,Too Often Late,3.0,2019,2
Ireland,2019-11-01,Catering on Irish Rail poor and in need of upgrading!,5.0,2019,0
Ireland,2019-11-01,Disgraceful,1.0,2019,0
Ireland,2019-11-01,Booking a seat is a waste of time,1.0,2019,0
Ireland,2019-11-01,Terrible,1.0,2019,0
Ireland,2019-11-01,Awful,1.0,2019,0
Ireland,2019-11-01,Worst customer relations ever,1.0,2019,0
Ireland,2019-10-01,Excellent service,5.0,2019,2
Ireland,2019-11-01,Awful,1.0,2019,0
Ireland,2019-11-01,What’s the point in having a timetable if the trains are always late,1.0,2019,0
Ireland,2019-11-01,Customer service,1.0,2019,2
Ireland,2019-10-01,Travel time,1.0,2019,2
Ireland,2019-10-01,Seats,3.0,2019,0
Ireland,2019-10-01,"Train travel, the best",5.0,2019,2
Ireland,2019-10-01,I travelled on a Friday and the experience was good.,5.0,2019,2
Ireland,2019-10-01,First class coach,5.0,2019,2
Ireland,2019-10-01,Endurance test of a journey utterly unacceptable service,1.0,2019,0
Ireland,2019-10-01,"Constant delays, dangerous overcrowding, contempt for passenger safety",1.0,2019,0
Ireland,2019-09-01,"Clean, fast, smooth, efficient.",5.0,2019,2
Ireland,2019-09-01,Smooth ride,5.0,2019,2
Ireland,2019-09-01,"EuroRail tickets, online, Belfast to Dublin",5.0,2019,2
Ireland,2019-09-01,Irish Rail Tours,5.0,2019,2
Ireland,2019-09-01,Overcarried,5.0,2019,2
Ireland,2019-09-01,Beyond uncomfortable,1.0,2019,0
Ireland,2019-09-01,"Same ole bad service, rip off prices",1.0,2019,0
Ireland,2019-09-01,Rip off start to finish,1.0,2019,0
Ireland,2019-09-01,First class,1.0,2019,2
Ireland,2019-08-01,IRELAND BY RAIL,5.0,2019,2
Ireland,2019-08-01,Bottle Water on Irish Rail,1.0,2019,0
Ireland,2019-08-01,A great ride,5.0,2019,2
Ireland,2018-10-01,Decent way to get around,5.0,2018,2
Ireland,2019-08-01,Easy Ride - Limerick to Dublin,5.0,2019,2
Ireland,2019-08-01,Cobh,5.0,2019,2
Ireland,2019-08-01,Useless,1.0,2019,0
Ireland,2019-08-01,Food on Irish Train !!!,1.0,2019,0
Ireland,2019-08-01,Pleasant train ride,5.0,2019,2
Ireland,2019-07-01,on time and very easy,5.0,2019,2
Ireland,2019-08-01,Efficient travel,5.0,2019,2
Ireland,2019-07-01,Loved the train and service,5.0,2019,2
Ireland,2019-07-01,Very Good Service,5.0,2019,2
Ireland,2019-07-01,Dirty Toilets no paper no soap,1.0,2019,1
Ireland,2019-06-01,Pleasantly surprised,5.0,2019,2
Ireland,2019-07-01,Excellent,5.0,2019,2
Ireland,2019-07-01,Terrible exchange policy,1.0,2019,0
Ireland,2018-08-01,Comfortable,5.0,2018,2
Ireland,2019-06-01,Too little info and mediocre service,1.0,2019,0
Ireland,2019-05-01,Dublin to Belfast-just 2 hours,5.0,2019,2
Ireland,2019-06-01,Drunks on the train,1.0,2019,0
Ireland,2019-06-01,Filthy Gents toilet at Heuston station,1.0,2019,0
Ireland,2019-06-01,choking on diesel fumes,1.0,2019,1
Ireland,2019-05-01,Ring of Kerry Rail tour,5.0,2019,2
Ireland,2019-06-01,East Coast to West Coast,5.0,2019,2
Ireland,2019-05-01,The Enterprise to Belfast,5.0,2019,2
Ireland,2019-06-01,Irish Unreliable Rail,1.0,2019,0
Ireland,2019-06-01,Bad,1.0,2019,0
Ireland,2019-05-01,Update your ticket system!,1.0,2019,2
Ireland,2019-05-01,Irish rail ur a joke !!!!!!!!!!!!,1.0,2019,0
Ireland,2019-03-01,Quiet & Comfortable Ride!,5.0,2019,2
Ireland,2019-05-01,Not worth the money and over crowding,1.0,2019,2
Ireland,2019-05-01,"Belfast to Dublin train, great experience",5.0,2019,2
Ireland,2019-05-01,"Kildare to Cork train, rested and relaxed.",5.0,2019,2
Ireland,2019-05-01,trip to ireland,5.0,2019,2
Ireland,2019-03-01,Worst experience ever,1.0,2019,0
Ireland,2019-05-01,Train from Dublin to Carrick on Shannon,5.0,2019,2
Ireland,2019-04-01,Dublin to Greystone,5.0,2019,2
Ireland,2019-03-01,Great way to get from Dublin to Galway,5.0,2019,2
Ireland,2019-04-01,Terrible Cork Train Station - Rude Staff!,1.0,2019,0
Ireland,2019-04-01,Great Sevice,5.0,2019,2
Ireland,2019-04-01,"Once again, terrible.",1.0,2019,0
Ireland,2019-04-01,Consistently bad,1.0,2019,0
Ireland,2019-04-01,Great service and easy travel,5.0,2019,2
Ireland,2019-03-01,Easy Travel,3.0,2019,2
Ireland,2019-04-01,Excellent Rail Service,5.0,2019,2
Ireland,2019-03-01,Trip To Port Laoise,5.0,2019,2
Ireland,2019-03-01,Excellent rail service,5.0,2019,2
Ireland,2019-03-01,train from dublin to kilkenny and back,3.0,2019,2
Ireland,2019-02-01,The only way to go,5.0,2019,2
Ireland,2019-02-01,Terrible Ryanair meets Fr. Ted,1.0,2019,0
Ireland,2019-02-01,Polly,5.0,2019,2
Ireland,2019-02-01,Terrible,1.0,2019,0
Ireland,2018-11-01,The modest speed seemed to go chime well with the sleepy cows observed in the fields,5.0,2018,1
Ireland,2019-02-01,Irish Rail Is Trash.,1.0,2019,0
Ireland,2019-02-01,From Maynooth to Wexford and back,3.0,2019,1
Ireland,2019-01-01,"Comfortable ride, as well as convenient!",5.0,2019,2
Ireland,2019-01-01,Customer Service,5.0,2019,2
Ireland,2019-01-01,MAKE SURE TO TAKE YOUR OUTBOUND TICKET FOR RETURN TRIP!,3.0,2019,0
Ireland,2019-01-01,Terrible,1.0,2019,0
Ireland,2019-01-01,Limerick to Dublin,1.0,2019,2
Ireland,2019-01-01,What? Where? When? Huh?,1.0,2019,0
Ireland,2019-01-01,Good Option for a Good Price,5.0,2019,2
Ireland,2019-01-01,Rude attendant,1.0,2019,0
Ireland,2019-01-01,Terrible Customer Service,1.0,2019,0
Ireland,2018-12-01,Absolutely traumatized!,1.0,2018,0
Ireland,2018-10-01,Worst Experience Ever,1.0,2018,0
Ireland,2018-12-01,Very good,5.0,2018,2
Ireland,2018-11-01,Comfortable & pleasant train j ourneyon Outward and Return trip to Limerick,5.0,2018,2
Ireland,2018-10-01,"On time, clean and great way to see local scenery",5.0,2018,2
Ireland,2018-11-01,A nice train!,5.0,2018,2
Ireland,2018-09-01,On time and comfortable ride Dublin to Galway,5.0,2018,2
Ireland,2018-10-01,On time,5.0,2018,2
Ireland,2018-09-01,Galway return,5.0,2018,2
Ireland,2018-10-01,Cork weekend,5.0,2018,2
Ireland,2018-09-01,Train to Dublin!,5.0,2018,2
Ireland,2018-09-01,Rosslare to Dublin,3.0,2018,2
Ireland,2018-09-01,Day trip to Cork.,3.0,2018,2
Ireland,2018-09-01,Irish Rail Issues throughout Ireland,1.0,2018,0
Ireland,2018-09-01,Website suitable for Third World - with apologies to Third World,1.0,2018,0
Ireland,2018-09-01,No even worth one star,1.0,2018,2
Ireland,2018-09-01,Worst Public Transport in Europe.,1.0,2018,0
Ireland,2018-08-01,Dublin to Limerick and Dublin to Cork,5.0,2018,2
Ireland,2018-08-01,Trip Belfast - Dublin,5.0,2018,2
Ireland,2018-08-01,Good rating is too generous,1.0,2018,2
Ireland,2018-08-01,Rude,1.0,2018,0
Ireland,2018-07-01,Top Class Journey,5.0,2018,2
Ireland,2018-07-01,A day trip made pleasant,5.0,2018,2
Ireland,2018-06-01,"Dublin to Galway - smooth sailing, comfortable train & organized seating!",5.0,2018,2
Ireland,2018-07-01,Absolutely terrible,1.0,2018,0
Ireland,2018-06-01,Mediocre,3.0,2018,1
Ireland,2018-06-01,"Trains Were On Time, Scenery Was Nice",5.0,2018,2
Ireland,2018-06-01,Trains to the Greenway - So little Bike carrying capacity,3.0,2018,1
Ireland,2018-06-01,Great trip but just ok for the price,3.0,2018,1
Ireland,2018-05-01,Train to malahide,5.0,2018,2
Ireland,2018-05-01,Cork to Dublin,5.0,2018,2
Ireland,2018-06-01,"Thought we were in Bangladesh "" Horrific "".",1.0,2018,0
Ireland,2018-06-01,Great service,5.0,2018,2
Ireland,2018-05-01,"Can be good, can be bad",3.0,2018,2
Ireland,2018-05-01,very relaxing,5.0,2018,2
Ireland,2018-05-01,Great train service!,5.0,2018,2
Ireland,2018-05-01,No seat numbers on mallow to tralee train,1.0,2018,0
Ireland,2018-05-01,Very helpful staff!,5.0,2018,2
Ireland,2018-04-01,Dreadful Journey in dirty carriage,1.0,2018,0
Ireland,2018-03-01,Stress Free!,5.0,2018,2
Ireland,2017-11-01,No seat's on train,1.0,2017,0
Ireland,2018-03-01,Tralee to Dublin,5.0,2018,2
Ireland,2018-02-01,"Class night out, faciltated by this fantastic service",5.0,2018,2
Ireland,2018-02-01,Excellent,5.0,2018,2
Ireland,2018-01-01,So easy,5.0,2018,2
Ireland,2018-02-01,"Late train, no seating!",1.0,2018,0
Ireland,2018-01-01,Best train food for ages,5.0,2018,2
Ireland,2018-01-01,Getting better,5.0,2018,2
Ireland,2018-01-01,It's improving a lot,5.0,2018,1
Ireland,2018-01-01,A good experience using Irish Rail,5.0,2018,2
Ireland,2017-12-01,CityGold is absolutely scandalous .,1.0,2017,0
Ireland,2017-12-01,"Poor Service, bus is better",1.0,2017,0
Ireland,2017-12-01,Too few services. Too expensive.,1.0,2017,0
Ireland,2017-11-01,Ye fukkin Culty,1.0,2017,0
Ireland,2017-11-01,Takes all stress driving away,5.0,2017,0
Ireland,2017-11-01,Journey Inspired,5.0,2017,2
Ireland,2017-10-01,The Way to Go,5.0,2017,2
Ireland,2017-10-01,First time Irish Rail user...We'll be back,5.0,2017,2
Ireland,2017-10-01,No Coeliac options and very rough journey,1.0,2017,0
Ireland,2017-10-01,Very crowded and hard to find seat,1.0,2017,0
Ireland,2017-09-01,Irish Rail from Killarney Area,5.0,2017,0
Ireland,2017-09-01,good trip from Rush to Dublin,5.0,2017,2
Ireland,2017-09-01,Irish Rail from Wexford (O'Hanrahan) Station to Dublin,5.0,2017,2
Ireland,2017-09-01,First Class train from Dublin to Cork - complete waste of money.,1.0,2017,2
Ireland,2017-09-01,Great tour & fantastic tour guide Rail Tours Ireland trip adviser Andy tour guide,5.0,2017,2
Ireland,2017-09-01,One the staff bullying a 3 year old boy,1.0,2017,0
Ireland,2017-09-01,Practical Transportation,3.0,2017,2
Ireland,2017-09-01,Ridiculous Company,1.0,2017,0
Ireland,2017-09-01,A great way to travel,5.0,2017,2
Ireland,2017-09-01,First time,5.0,2017,2
Ireland,2017-07-01,Day out,5.0,2017,2
Ireland,2017-08-01,First class travel on Irish Rail from Dublin to Mallow,1.0,2017,2
Ireland,2017-08-01,Never using this service again,1.0,2017,2
Ireland,2017-08-01,Perfect travel!,5.0,2017,2
Ireland,2017-08-01,"Service great, passengers not so great",5.0,2017,2
Ireland,2017-08-01,Awful,1.0,2017,0
Ireland,2017-08-01,Adamstown train station!,5.0,2017,2
Ireland,2017-07-01,Could do better,3.0,2017,2
Ireland,2017-08-01,Dodgy tracks!,1.0,2017,0
Ireland,2017-06-01,Good experience,5.0,2017,2
Ireland,2017-07-01,"Great until the way back, journey ruined",1.0,2017,2
Ireland,2017-07-01,Unprofessional staff member,1.0,2017,0
Ireland,2017-06-01,Trip from Dublin to Killarney,5.0,2017,2
Ireland,2017-07-01,Disgusting toilets,1.0,2017,0
Ireland,2017-07-01,Convince and Service,5.0,2017,2
Ireland,2017-07-01,"Toilet are smelly, slow and expensive",1.0,2017,0
Ireland,2017-06-01,CONSTANTLY HORRIBLE,1.0,2017,0
Ireland,2017-05-01,Reservation failed. Had to pay twice for my tickets. Terrible experience.,1.0,2017,0
Ireland,2017-06-01,Great experience,5.0,2017,2
Ireland,2017-06-01,speedy intercity transport. comfortable. convenient.,5.0,2017,2
Ireland,2017-06-01,westport to Dublin train,1.0,2017,2
Ireland,2017-05-01,Irish rail efficient way to travel,5.0,2017,2
Ireland,2017-06-01,Buy your ticket online!!!,1.0,2017,2
Ireland,2017-06-01,Great service and quality,5.0,2017,2
Ireland,2017-04-01,great way to travel,5.0,2017,2
Ireland,2017-05-01,Great Way To Travel,5.0,2017,2
Ireland,2017-05-01,Irish rail,5.0,2017,2
Ireland,2017-05-01,Relaxing way to travel,5.0,2017,2
Ireland,2017-04-01,Comfortable and Inexpensive,5.0,2017,2
Ireland,2017-04-01,"Pleasant ,Clean and Excellent Layout",5.0,2017,2
Ireland,2017-03-01,Overcharge American's,1.0,2017,0
Ireland,2017-04-01,Nice Travel Experience,5.0,2017,2
Ireland,2017-04-01,Connelly Station to Central Station Belfast,5.0,2017,2
Ireland,2017-04-01,We traveled to Portlaoise,5.0,2017,2
Ireland,2017-04-01,Overpriced travel,1.0,2017,2
Ireland,2017-04-01,No information,1.0,2017,0
Ireland,2017-03-01,Best rail service in Europe.,5.0,2017,2
Ireland,2017-03-01,Great service,5.0,2017,2
Ireland,2017-03-01,Great way to travel,5.0,2017,2
Ireland,2017-03-01,All the hallmarks of a monopoly,1.0,2017,0
Ireland,2017-03-01,Irish rail,5.0,2017,2
Ireland,2017-02-01,Comfortable and smooth,5.0,2017,2
Ireland,2017-02-01,Over Priced and Slow,1.0,2017,0
Ireland,2017-01-01,"Please change online booking..,",3.0,2017,0
Ireland,2017-01-01,Trip by train,5.0,2017,2
Ireland,2016-09-01,Brutal customer service,1.0,2016,0
Ireland,2017-01-01,Family Trip,5.0,2017,2
Ireland,2017-01-01,Very good way to travel,5.0,2017,2
Ireland,2017-01-01,Trip from Dublin to Cork on Irish Rail,5.0,2017,2
Ireland,2016-12-01,Daily commute,3.0,2016,2
Ireland,2016-11-01,The worlds most miserable ticket agent,1.0,2016,0
Ireland,2016-11-01,Unhelpful ticket agent,1.0,2016,0
Ireland,2016-09-01,Killarney to Dublin,5.0,2016,2
Ireland,2016-11-01,First class is the way to go,5.0,2016,2
Ireland,2016-10-01,Disgraceful,1.0,2016,0
Ireland,2016-10-01,Fabulous wheelchair service,5.0,2016,2
Ireland,2016-10-01,Terrible service,1.0,2016,0
Ireland,2016-10-01,Terrible WiFi,1.0,2016,0
Ireland,2016-10-01,Better than expected,5.0,2016,2
Ireland,2016-10-01,Great service,5.0,2016,2
Ireland,2016-09-01,Good Option for Transportation,5.0,2016,2
Ireland,2016-09-01,FourTrips and Never More Than Five Minutes Off the Timetable.,5.0,2016,0
Ireland,2016-10-01,Great,5.0,2016,2
Ireland,2016-09-01,IrishRail wild Atlantic tour,5.0,2016,1
Ireland,2016-09-01,Transit,5.0,2016,2
Ireland,2016-09-01,Enjoyable,5.0,2016,2
Ireland,2016-09-01,Comfortable and on time,5.0,2016,2
Ireland,2016-09-01,Took the train to Hoath,5.0,2016,2
Ireland,2016-09-01,Very convenient,5.0,2016,2
Ireland,2016-09-01,Getting around Ireland by Train,5.0,2016,2
Ireland,2016-09-01,DUBLIN TO KILKENNY,5.0,2016,2
Ireland,2016-08-01,Rail trip from Dublin to Waterford,5.0,2016,2
Ireland,2016-08-01,Do their best for their customers,5.0,2016,2
Ireland,2016-08-01,1st class in price only,1.0,2016,2
Ireland,2016-08-01,"Booking doesn't mean u get a seat- get the bus, have some peace",1.0,2016,2
Ireland,2016-08-01,Filthy Trains make case for car rental,1.0,2016,0
Ireland,2016-08-01,Couldn't fault it,5.0,2016,2
Ireland,2016-08-01,Don't drink the coffee on the Enterprise!,5.0,2016,1
Ireland,2016-08-01,Good experience,5.0,2016,2
Ireland,2016-07-01,Great way to travel,5.0,2016,2
Ireland,2016-07-01,Late,3.0,2016,0
Ireland,2016-07-01,"Train service generally very good and reliable, Rail Gourmet (on board catering) does not cater for food allergies",1.0,2016,0
Ireland,2016-07-01,Excellent way to travel,5.0,2016,2
Ireland,2016-07-01,Reservation system?,1.0,2016,2
Ireland,2016-06-01,Watch out for false advertising!,1.0,2016,0
Ireland,2016-05-01,We LOVED traveling through all of Ireland on Irish Rail (The Iarnród Éireann),5.0,2016,2
